date,row_id,row_name,total_list_size
01/11/2020,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1897610
01/11/2020,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2623755
01/11/2020,QSL,NHS SOMERSET INTEGRATED CARE BOARD,585326
01/11/2020,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1225490
01/11/2020,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,588397
01/11/2020,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1905128
01/11/2020,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1273577
01/11/2020,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,990037
01/11/2020,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1039837
01/11/2020,QVV,NHS DORSET INTEGRATED CARE BOARD,809228
01/11/2020,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1711803
01/11/2020,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2593488
01/11/2020,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1026792
01/11/2020,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1107293
01/11/2020,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2676063
01/12/2020,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1791779
01/12/2020,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1472064
01/12/2020,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,804186
01/12/2020,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1241536
01/12/2020,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1045435
01/12/2020,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1552286
01/12/2020,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3123554
01/12/2020,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1097771
01/12/2020,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1033478
01/12/2020,QJK,NHS DEVON INTEGRATED CARE BOARD,1252447
01/12/2020,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,796545
01/12/2020,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1166732
01/12/2020,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2015918
01/12/2020,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1932234
01/12/2020,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1593774
01/12/2020,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2271893
01/12/2020,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1685385
01/12/2020,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1071460
01/12/2020,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1161631
01/12/2020,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,803354
01/12/2020,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1792874
01/12/2020,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",510761
01/12/2020,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3097070
01/12/2020,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1759743
01/12/2020,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",962916
01/12/2020,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,798523
01/12/2020,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,663288
01/12/2020,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1898765
01/12/2020,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2629356
01/12/2020,QSL,NHS SOMERSET INTEGRATED CARE BOARD,585695
01/12/2020,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1225502
01/12/2020,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,589395
01/12/2020,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1906492
01/12/2020,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1274572
01/12/2020,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,992018
01/12/2020,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1041233
01/12/2020,QVV,NHS DORSET INTEGRATED CARE BOARD,809661
01/12/2020,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1712006
01/12/2020,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2593799
01/12/2020,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1026071
01/12/2020,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1108309
01/12/2020,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2677894
01/01/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1792432
01/01/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1471159
01/01/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,804539
01/01/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1241560
01/01/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1047296
01/01/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1552570
01/01/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3124006
01/01/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1098345
01/01/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1034187
01/01/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,1252919
01/01/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,796804
01/01/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1167557
01/01/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2016131
01/01/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1932550
01/01/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1594279
01/01/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2275415
01/01/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1686333
01/01/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1072070
01/01/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1161606
01/01/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,803954
01/01/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1794033
01/01/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",511232
01/01/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3100157
01/01/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1760006
01/01/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",964067
01/01/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,799087
01/01/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,663589
01/01/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1899511
01/01/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2636965
01/01/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,586160
01/01/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1225208
01/01/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,589849
01/01/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1908382
01/01/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1275741
01/01/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,993118
01/01/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1042287
01/01/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,810033
01/01/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1711034
01/01/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2594661
01/01/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1026095
01/01/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1109078
01/01/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2679383
01/02/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1793145
01/02/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1470200
01/02/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,805401
01/02/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1240659
01/02/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1048326
01/02/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1552916
01/02/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3123596
01/02/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1098898
01/02/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1034154
01/02/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,1254026
01/02/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,797104
01/02/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1167985
01/02/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2013706
01/02/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1932874
01/02/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1594086
01/02/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2275391
01/02/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1687012
01/02/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1072686
01/02/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1161402
01/02/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,803578
01/02/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1794334
01/02/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",511775
01/02/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3101630
01/02/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1760445
01/02/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",964875
01/02/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,799702
01/02/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,664381
01/02/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1899425
01/02/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2643781
01/02/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,586584
01/02/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1224157
01/02/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,590849
01/02/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1908694
01/02/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1275723
01/02/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,992875
01/02/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1041897
01/02/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,810050
01/02/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1708885
01/02/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2595179
01/02/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1026032
01/02/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1109534
01/02/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2679845
01/03/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1794066
01/03/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1469865
01/03/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,806128
01/03/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1240383
01/03/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1050092
01/03/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1552308
01/03/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3123678
01/03/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1099277
01/03/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1034506
01/03/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,1255476
01/03/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,797771
01/03/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1168460
01/03/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2015184
01/03/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1933781
01/03/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1594846
01/03/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2278086
01/03/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1689332
01/03/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1072568
01/03/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1161600
01/03/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,803462
01/03/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1795161
01/03/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",512106
01/03/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3103494
01/03/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1761292
01/03/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",965865
01/03/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,799844
01/03/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,665157
01/03/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1900204
01/03/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2649989
01/03/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,587202
01/03/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1223762
01/03/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,591623
01/03/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1908619
01/03/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1275597
01/03/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,993223
01/03/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1041868
01/03/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,810403
01/03/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1708604
01/03/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2596404
01/03/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1026746
01/03/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1110588
01/03/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2681166
01/04/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1795384
01/04/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1469607
01/04/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,807412
01/04/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1242120
01/04/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1052718
01/04/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1553408
01/04/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3125600
01/04/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1100205
01/04/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1036484
01/04/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,1256751
01/04/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,798602
01/04/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1169886
01/04/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2018674
01/04/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1937142
01/04/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1596597
01/04/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2284553
01/04/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1696720
01/04/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1073983
01/04/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1162073
01/04/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,804030
01/04/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1798166
01/04/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",512966
01/04/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3108223
01/04/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1762451
01/04/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",967905
01/04/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,801391
01/04/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,666413
01/04/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1902230
01/04/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2664428
01/04/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,588379
01/04/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1224371
01/04/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,592595
01/04/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1910451
01/04/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1276731
01/04/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,994524
01/04/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1042556
01/04/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,811484
01/04/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1710972
01/04/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2598809
01/04/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1028559
01/04/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1113139
01/04/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2684366
01/05/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1796576
01/05/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1469393
01/05/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,808218
01/05/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1243632
01/05/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1054288
01/05/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1553615
01/05/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3126308
01/05/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1101336
01/05/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1037363
01/05/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,1257549
01/05/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,799167
01/05/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1170619
01/05/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2020919
01/05/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1939460
01/05/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1597519
01/05/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2289074
01/05/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1701286
01/05/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1074608
01/05/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1162706
01/05/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,804244
01/05/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1800101
01/05/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",513139
01/05/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3109308
01/05/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1763814
01/05/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",969152
01/05/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,802430
01/05/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,667498
01/05/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1904063
01/05/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2672616
01/05/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,589152
01/05/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1224692
01/05/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,592891
01/05/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1911674
01/05/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1277843
01/05/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,995586
01/05/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1043537
01/05/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,812239
01/05/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1710149
01/05/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2599312
01/05/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1029224
01/05/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1114007
01/05/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2687604
01/06/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1797827
01/06/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1469407
01/06/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,808546
01/06/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1245151
01/06/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1056616
01/06/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1554072
01/06/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3126927
01/06/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1102160
01/06/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1038340
01/06/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,1258533
01/06/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,799670
